Latitude,Longitude,Make,Model,AmateurBuilt,PurposeOfFlight,WeatherCondition,EventMonth,InjuryBool,OccurredNearAirport,EventHour
61.410633,-149.170684,CESSNA,150,0,PERS,VMC,11,0,1,19
0.0,0.0,CESSNA,A185E,0,UNK,VMC,11,0,0,18
0.0,0.0,DE HAVILLAND,DHC-2,0,PERS,VMC,11,0,1,21
64.809165,-147.720092,CESSNA,140,0,PERS,VMC,11,0,1,17
0.0,0.0,PIPER,PA-18,0,PERS,VMC,10,0,0,12
0.0,0.0,CESSNA,185,0,PERS,VMC,10,0,0,20
0.0,0.0,PIPER,PA-18,0,PERS,VMC,10,0,0,18
0.0,0.0,CHAMPION,7KCAB,0,PERS,VMC,10,0,0,14
58.11005,-135.400863,PIPER,PA-32-300,0,UNK,VMC,10,1,1,17
58.819667,-157.860412,PIPER,PA-22,0,PERS,VMC,10,0,1,13
58.750251,-156.540466,CESSNA,208,0,UNK,VMC,10,0,0,17
60.790142,-161.420898,PIPER,PA-32,0,POSI,VMC,10,0,1,4
0.0,0.0,PIPER,PA-18,0,PERS,VMC,9,0,0,19
0.0,0.0,PIPER,PA-18,0,BUS,VMC,9,0,1,17
0.0,0.0,CESSNA,185,0,BUS,VMC,9,1,0,13
59.850353,-154.559326,PIPER,PA-18,0,PERS,VMC,9,0,0,11
0.0,0.0,CESSNA,185,0,PERS,VMC,9,0,1,18
61.620235,-148.980926,OTHER,OTHER,1,PERS,VMC,9,1,1,21
0.0,0.0,PIPER,PA-12,0,PERS,VMC,9,0,0,14
0.0,0.0,CESSNA,180,0,UNK,VMC,9,0,1,10
0.0,0.0,PIPER,PA-18,0,PERS,VMC,9,0,0,17
59.849758,-154.559692,HELIO,H-250,0,PERS,IMC,9,1,0,20
0.0,0.0,PIPER,PA-18,0,PERS,VMC,9,0,1,15
0.0,0.0,CESSNA,A185F,0,PERS,VMC,9,1,0,14
0.0,0.0,CESSNA,185,0,PERS,VMC,9,0,0,3
0.0,0.0,DE HAVILLAND,DHC-6,0,BUS,VMC,9,0,0,12
0.0,0.0,PIPER,OTHER,0,UNK,VMC,9,1,0,19
59.960304,-154.870941,CESSNA,U206,0,POSI,VMC,9,0,1,18
61.200054,-158.600067,PIPER,PA-18,0,PERS,VMC,9,0,1,13
0.0,0.0,PIPER,PA-18,0,PERS,VMC,9,0,0,16
0.0,0.0,PIPER,PA-18,0,PERS,VMC,9,0,1,18
0.0,0.0,PIPER,PA-18,0,PERS,VMC,9,0,1,18
60.789478,-145.610549,CESSNA,180,0,BUS,VMC,9,0,1,10
57.050022,-132.620132,HUGHES,369D,0,UNK,VMC,9,0,0,18
55.540363,-132.959289,OTHER,OTHER,0,BUS,VMC,9,1,1,10
63.380634,-143.390853,CESSNA,185,0,POSI,VMC,9,1,1,17
58.749794,-156.539566,PIPER,PA-11,0,PERS,VMC,9,0,0,16
0.0,0.0,DE HAVILLAND,DHC-3,0,POSI,VMC,9,0,0,12
61.18909,-149.940887,CESSNA,180,0,UNK,VMC,9,1,1,10
61.159816,-149.990585,CESSNA,OTHER,0,UNK,VMC,9,0,0,14
61.079158,-151.159027,PIPER,PA-18-150,0,PERS,VMC,8,0,0,19
59.849643,-154.559646,DE HAVILLAND,DHC-2,0,BUS,VMC,8,0,0,16
0.0,0.0,PIPER,PA-18,0,PERS,VMC,8,0,1,9
62.450546,-149.789184,PIPER,PA-18,0,UNK,VMC,8,0,1,17
0.0,0.0,MAULE,OTHER,0,PERS,IMC,8,0,0,15
64.809295,-147.720672,MAULE,M-5-235C,0,PERS,VMC,8,1,0,21
63.609302,-154.780532,PIPER,PA-18,0,PERS,VMC,8,0,0,11
0.0,0.0,CESSNA,175,0,PERS,VMC,8,0,0,20
0.0,0.0,CESSNA,172,0,PERS,VMC,8,0,1,13
0.0,0.0,BELLANCA,8GCBC,0,PERS,VMC,8,0,0,12
61.190479,-149.9402,PIPER,OTHER,0,PERS,VMC,8,0,1,19
61.680675,-145.140777,PIPER,PA-18A,0,BUS,VMC,8,0,0,17
61.109436,-149.900314,CESSNA,206,0,PERS,VMC,8,0,1,12
0.0,0.0,PIPER,PA-12,0,BUS,VMC,8,0,0,18
0.0,0.0,PIPER,PA-18,0,PERS,VMC,8,0,0,8
0.0,0.0,PIPER,PA-12,0,PERS,Unknown,8,1,0,0
0.0,0.0,CESSNA,OTHER,0,PERS,Unknown,8,1,0,8
0.0,0.0,CESSNA,OTHER,0,UNK,VMC,8,1,0,11
61.160037,-149.989868,CESSNA,140,0,PERS,VMC,8,0,0,19
0.0,0.0,MAULE,M-5,0,PERS,VMC,8,0,0,17
64.709693,-164.620422,CESSNA,402,0,UNK,IMC,8,1,0,12
61.220932,-149.849716,PIPER,OTHER,0,INST,VMC,8,1,1,17
61.449493,-143.150085,BELLANCA,7GCBC,0,PERS,VMC,8,0,0,16
57.790611,-152.39981,PIPER,J3C-65,0,PERS,VMC,8,0,1,19
0.0,0.0,PIPER,PA-18,0,PERS,VMC,8,0,0,20
0.0,0.0,CESSNA,185,0,PERS,VMC,7,1,0,19
59.159511,-135.859603,PIPER,PA-32-301,0,UNK,IMC,7,1,0,10
0.0,0.0,CESSNA,180A,0,FERY,VMC,7,1,0,13
59.85041,-154.559097,CESSNA,206G,0,BUS,VMC,7,1,0,17
0.0,0.0,CHAMPION,7GCBC,0,PERS,VMC,7,0,0,17
61.449733,-143.150329,PIPER,PA-20,0,PERS,VMC,7,0,0,15
0.0,0.0,CESSNA,140,0,PERS,VMC,7,0,1,19
64.709579,-164.620559,CESSNA,OTHER,0,PERS,VMC,7,1,1,20
0.0,0.0,PIPER,PA-32-300,0,UNK,VMC,7,0,0,17
0.0,0.0,PIPER,PA-28,0,PERS,VMC,7,0,1,19
62.450489,-149.789566,PIPER,J-3,0,PERS,VMC,7,0,0,15
57.79087,-152.400283,DE HAVILLAND,DHC-2,0,UNK,IMC,7,1,0,14
61.219951,-149.849166,OTHER,OTHER,1,UNK,VMC,7,0,1,4
0.0,0.0,CESSNA,207,0,UNK,VMC,7,0,0,17
0.0,0.0,PIPER,PA-20,0,PERS,VMC,7,1,1,23
0.0,0.0,BELLANCA,7GCBC,0,PERS,VMC,7,0,0,13
0.0,0.0,PIPER,PA-32,0,UNK,VMC,7,0,1,11
0.0,0.0,CESSNA,206,0,PERS,VMC,7,0,0,19
0.0,0.0,CESSNA,180,0,PERS,VMC,7,1,1,16
64.809005,-147.720489,CESSNA,185,0,PERS,VMC,6,0,1,22
0.0,0.0,CESSNA,150,0,PERS,VMC,6,0,1,18
58.820316,-157.860244,CESSNA,185F,0,PERS,VMC,6,0,0,18
55.919483,-159.489334,MAULE,OTHER,0,PERS,VMC,6,1,0,13
0.0,0.0,CESSNA,206,0,BUS,VMC,6,1,1,21
61.07933,-149.699829,PIPER,PA-28,0,PERS,VMC,6,0,1,17
56.960987,-158.580337,HELIO,OTHER,0,PERS,VMC,6,0,0,18
59.850101,-154.559585,INTERSTATE,OTHER,0,PERS,VMC,6,0,1,15
57.050968,-132.620101,DOUGLAS,DC-3C,0,FERY,VMC,6,0,1,11
0.0,0.0,CESSNA,180H,0,PERS,VMC,6,0,0,20
59.849353,-154.559158,DE HAVILLAND,DHC-2,0,BUS,VMC,6,1,0,14
60.409099,-162.649719,PIPER,PA-32-300,0,UNK,VMC,6,0,0,13
61.109947,-149.900955,CESSNA,OTHER,0,PERS,VMC,6,0,0,7
0.0,0.0,DE HAVILLAND,DHC-2,0,POSI,VMC,6,0,0,20
61.620128,-148.979003,DE HAVILLAND,DHC-3,0,BUS,VMC,6,0,1,13
0.0,0.0,CESSNA,182A,0,PERS,VMC,6,0,0,23
0.0,0.0,CESSNA,180,0,PERS,VMC,6,0,1,22
0.0,0.0,PIPER,PA-20,0,PERS,VMC,6,0,0,13
0.0,0.0,PIPER,PA-18,0,PERS,VMC,6,0,0,17
0.0,0.0,PIPER,OTHER,0,PERS,VMC,6,0,1,17
60.659576,-150.9001,PIPER,PA-22,0,PERS,VMC,6,1,0,13
60.209762,-162.029479,PIPER,PA-32-300,0,UNK,VMC,6,0,1,11
0.0,0.0,AEROSPATIALE,OTHER,0,UNK,Unknown,6,1,0,9
61.21944,-149.849609,DE HAVILLAND,DHC-2,0,BUS,VMC,6,0,1,23
0.0,0.0,CESSNA,OTHER,0,PERS,VMC,6,0,0,16
0.0,0.0,PIPER,OTHER,0,PERS,IMC,6,1,0,13
0.0,0.0,PIPER,OTHER,0,PERS,VMC,6,0,0,12
59.570026,-135.349166,PIPER,PA-32-300,0,UNK,VMC,6,0,0,20
63.779567,-148.519805,BELLANCA,OTHER,0,PERS,Unknown,6,1,0,20
0.0,0.0,HELIO,H-295,0,BUS,VMC,6,0,1,16
62.099487,-145.529495,CESSNA,OTHER,0,PERS,VMC,6,0,1,16
0.0,0.0,PIPER,PA-12,0,PERS,VMC,6,1,0,15
0.0,0.0,STINSON,108-2,0,PERS,VMC,6,1,1,10
60.540939,-165.140075,CESSNA,185F,0,UNK,VMC,5,0,0,21
61.219066,-149.850311,PIPER,PA-18,0,PERS,VMC,5,0,1,21
62.44989,-149.790084,CESSNA,185F,0,UNK,IMC,5,0,0,15
57.439643,-134.479125,DE HAVILLAND,DHC-2,0,UNK,VMC,5,1,0,12
0.0,0.0,PIPER,PA-22,0,PERS,VMC,5,0,0,10
0.0,0.0,CESSNA,180,0,UNK,VMC,5,1,0,9
61.410072,-149.170593,CESSNA,170B,0,PERS,VMC,5,1,1,16
61.160289,-149.990417,CESSNA,180J,0,PERS,VMC,5,0,1,15
63.179862,-143.099349,PIPER,PA-31,0,BUS,VMC,5,0,1,12
59.209774,-160.539505,GRUMMAN,OTHER,0,POSI,VMC,5,0,1,14
0.0,0.0,CESSNA,OTHER,0,BUS,VMC,5,0,1,12
0.0,0.0,PIPER,PA-18,0,PERS,VMC,5,0,1,12
55.609714,-131.580123,BELL,OTHER,0,OWRK,VMC,5,1,0,15
61.179718,-149.879074,BOEING,OTHER,0,UNK,VMC,5,0,1,9
60.880794,-146.649734,CESSNA,OTHER,0,UNK,VMC,5,0,1,14
0.0,0.0,CESSNA,180H,0,PERS,VMC,5,0,0,23
61.610847,-160.199295,CESSNA,170B,0,PERS,IMC,5,0,1,14
60.899848,-148.910263,BELL,OTHER,0,UNK,VMC,5,1,0,12
60.790451,-145.610855,PIPER,OTHER,0,UNK,VMC,5,0,1,13
0.0,0.0,PIPER,PA-18,0,PERS,VMC,4,1,1,14
63.179061,-143.10028,CESSNA,OTHER,0,PERS,VMC,4,0,1,8
64.809715,-147.719436,CESSNA,180,0,PERS,VMC,4,0,1,15
62.45008,-149.789672,PIPER,PA-18,0,PERS,IMC,4,1,0,14
61.180625,-149.880981,PIPER,PA-18,0,PERS,VMC,4,0,1,13
57.950977,-136.11026,DE HAVILLAND,DHC-2,0,UNK,IMC,4,1,0,13
60.66024,-150.900222,CESSNA,152,0,PERS,VMC,4,0,0,11
71.280563,-156.779006,DE HAVILLAND,OTHER,0,UNK,VMC,4,0,1,17
0.0,0.0,CESSNA,185,0,PERS,VMC,4,0,0,17
61.41064,-149.170669,BELLANCA,7GCBC,0,OWRK,VMC,4,1,0,14
61.41019,-149.169906,PIPER,PA-18,0,PERS,VMC,4,0,1,11
60.489513,-149.820846,PIPER,PA-18,0,PUBU,IMC,4,1,0,19
56.72974,-134.999084,BELLANCA,7GCBC,0,PERS,VMC,3,0,1,16
0.0,0.0,PIPER,PA-11,0,PERS,VMC,3,0,0,16
61.930507,-151.730239,CESSNA,OTHER,0,PERS,VMC,3,0,0,14
64.809478,-147.719665,AERONCA,15AC,0,INST,VMC,3,0,0,14
0.0,0.0,CESSNA,185E,0,PERS,VMC,3,0,0,19
60.810417,-161.850753,PIPER,PA-32,0,UNK,VMC,3,0,1,16
0.0,0.0,CESSNA,185,0,PERS,VMC,3,0,0,12
61.930484,-151.729492,CESSNA,OTHER,0,UNK,VMC,3,1,0,12
61.150596,-149.87973,CESSNA,OTHER,0,UNK,VMC,3,0,1,10
59.850612,-154.560409,PIPER,PA-11,0,PERS,IMC,2,0,0,18
0.0,0.0,PIPER,PA-18,0,PERS,VMC,2,0,0,15
61.409458,-149.170547,CESSNA,152,0,PERS,VMC,2,0,1,15
61.930145,-151.730651,PIPER,OTHER,0,BUS,VMC,2,0,0,15
64.809936,-147.719604,DE HAVILLAND,DHC-3,0,UNK,VMC,2,0,1,10
64.709556,-164.619674,CESSNA,207,0,BUS,VMC,2,1,0,15
0.0,0.0,CESSNA,U206G,0,UNK,VMC,2,1,0,10
59.850402,-154.560256,PIPER,PA-18,0,PUBU,VMC,2,0,0,17
56.410991,-131.609878,CESSNA,180,0,PERS,VMC,2,0,0,15
61.609371,-160.199462,CESSNA,207,0,UNK,VMC,1,0,1,20
60.900436,-148.909088,PIPER,PA-18,0,PERS,VMC,1,0,0,17
0.0,0.0,CESSNA,150,0,PERS,VMC,1,0,0,15
57.900951,-153.040802,PIPER,PA-32-300,0,UNK,VMC,1,0,1,16
55.610351,-131.579483,DE HAVILLAND,DHC-3,0,UNK,IMC,1,1,0,9
66.560501,-145.250137,BEECH,OTHER,0,UNK,VMC,1,0,0,18
62.449001,-149.789642,HUGHES,OTHER,0,UNK,VMC,1,0,0,12
58.579685,-134.770446,CESSNA,185F,0,UNK,VMC,1,0,1,16
55.609237,-131.579147,DE HAVILLAND,DHC-2,0,POSI,VMC,1,0,0,16
61.159431,-149.990371,BOEING,OTHER,0,UNK,VMC,1,0,1,13
61.809772,-161.439544,CESSNA,207A,0,UNK,VMC,1,0,0,16
63.010951,-149.400863,CHAMPION,7GCBC,0,PERS,VMC,1,0,1,16
61.219913,-149.850234,CESSNA,172,0,PERS,VMC,12,0,1,12
60.900333,-148.909133,PIPER,PA-22,0,PERS,VMC,12,0,1,13
67.729736,-164.550582,CESSNA,207,0,UNK,VMC,12,1,0,10
0.0,0.0,CESSNA,185,0,UNK,VMC,12,0,1,14
67.240737,-161.189086,CESSNA,207,0,UNK,IMC,12,0,1,12
64.769752,-147.329254,CESSNA,170B,0,PERS,VMC,12,0,1,13
0.0,0.0,DE HAVILLAND,DHC-2,0,UNK,VMC,12,1,1,16
60.680664,-161.99974,CESSNA,207,0,POSI,VMC,12,0,1,16
61.409561,-149.170166,CESSNA,OTHER,0,PERS,VMC,12,0,1,14
0.0,0.0,CESSNA,180J,0,PERS,VMC,12,0,0,16
59.399398,-151.319793,DE HAVILLAND,DHC-6,0,UNK,IMC,12,0,1,9
64.810401,-147.719436,PIPER,PA-12,0,PERS,VMC,11,0,1,15
70.430297,-149.290817,CESSNA,A185F,0,UNK,VMC,11,0,1,19
59.400127,-151.320312,CESSNA,A185F,0,UNK,VMC,11,0,0,14
56.959526,-158.580444,CESSNA,180,0,PERS,VMC,11,0,1,17
64.470703,-148.569564,CESSNA,152,0,INST,VMC,11,0,1,19
55.609138,-131.580566,BELL,OTHER,0,OWRK,VMC,11,0,0,11
61.219329,-149.849487,CESSNA,180,0,BUS,VMC,10,0,1,16
60.319133,-150.790527,CESSNA,OTHER,0,PERS,VMC,10,0,1,21
65.691001,-156.35083,PIPER,PA-18,0,PERS,VMC,10,1,0,11
0.0,0.0,PIPER,PA-32-301,0,UNK,VMC,10,0,1,10
59.390838,-151.659622,CESSNA,180,0,PERS,VMC,10,0,0,17
60.320846,-150.789779,PIPER,PA-22,0,PERS,VMC,10,0,1,16
0.0,0.0,PIPER,PA-12,0,PERS,VMC,10,1,0,19
0.0,0.0,DE HAVILLAND,DHC-3,0,PERS,VMC,10,0,1,16
60.900714,-161.420974,CESSNA,OTHER,0,UNK,VMC,10,0,1,16
0.0,0.0,CESSNA,207,0,UNK,VMC,10,0,0,10
64.43016,-141.220291,CESSNA,206,0,UNK,VMC,10,0,0,16
57.789012,-152.399307,CESSNA,206,0,UNK,VMC,10,1,0,15
0.0,0.0,PIPER,J3C-65,0,PERS,VMC,10,0,1,19
0.0,0.0,PIPER,PA-22,0,PERS,VMC,10,1,1,18
59.290302,-156.650207,PIPER,PA-11,0,PERS,VMC,10,1,0,15
0.0,0.0,CESSNA,180,0,PERS,VMC,10,0,0,20
59.399013,-151.31929,CESSNA,206,0,UNK,VMC,9,1,1,8
70.429405,-149.290786,BELL,212,0,BUS,IMC,9,0,0,9
0.0,0.0,DE HAVILLAND,DHC-2,0,UNK,VMC,9,0,0,18
58.579578,-134.769577,CESSNA,OTHER,0,BUS,VMC,9,0,1,12
58.819961,-157.860717,CESSNA,207A,0,UNK,VMC,9,0,1,12
0.0,0.0,CESSNA,185F,0,UNK,VMC,9,0,0,9
60.789276,-145.609252,MAULE,M-4,0,PERS,VMC,9,0,1,12
0.0,0.0,PIPER,PA-12,0,PERS,VMC,9,0,0,18
0.0,0.0,MAULE,M-5-235C,0,PERS,VMC,9,0,0,16
0.0,0.0,CESSNA,185,0,PERS,VMC,9,0,1,10
60.839653,-149.400604,CESSNA,170B,0,PERS,VMC,9,0,1,18
63.609657,-154.779266,DE HAVILLAND,DHC-2,0,PERS,VMC,9,0,0,17
64.010749,-144.68048,CHAMPION,7GCBC,0,PERS,VMC,9,0,0,22
64.809394,-147.719863,PIPER,PA-12,0,PERS,VMC,9,0,0,18
0.0,0.0,DE HAVILLAND,DHC-2,0,UNK,VMC,9,0,0,16
61.929664,-151.729324,CESSNA,OTHER,0,BUS,VMC,9,1,0,14
64.810493,-147.72026,CESSNA,180B,0,PERS,VMC,9,0,1,14
60.809986,-161.849029,CESSNA,207,0,BUS,VMC,9,0,1,21
0.0,0.0,PIPER,PA-18,0,PERS,VMC,9,0,0,13
64.010971,-144.679855,MAULE,OTHER,0,BUS,VMC,9,0,0,21
0.0,0.0,CESSNA,180H,0,PERS,VMC,9,0,0,20
0.0,0.0,CESSNA,OTHER,0,PERS,VMC,9,0,0,13
0.0,0.0,MAULE,M-4,0,PERS,VMC,9,0,0,16
0.0,0.0,PIPER,PA-18,0,PERS,VMC,9,0,0,16
56.730758,-134.999359,BRITTEN-NORMAN,OTHER,0,UNK,IMC,9,1,0,13
0.0,0.0,CESSNA,180K,0,PERS,VMC,9,0,0,12
0.0,0.0,STINSON,108,0,PERS,VMC,9,0,0,9
57.050689,-132.61943,CESSNA,OTHER,0,PERS,IMC,9,1,0,16
62.449172,-149.78981,PIPER,PA-18-150,0,PERS,VMC,9,0,0,15
64.809745,-147.719329,DE HAVILLAND,DHC-2,0,PERS,VMC,9,0,1,21
61.179046,-149.880203,HELIO,H-295,0,BUS,VMC,9,0,1,16
0.0,0.0,MAULE,M-5-210C,0,PERS,VMC,8,0,0,9
61.889759,-149.729858,CESSNA,170B,0,INST,VMC,8,0,1,18
61.219429,-149.850494,CESSNA,170B,0,PERS,VMC,8,0,1,20
0.0,0.0,CESSNA,185F,0,UNK,VMC,8,0,1,17
0.0,0.0,TAYLORCRAFT,BC12-D,0,PERS,VMC,8,0,0,17
0.0,0.0,ARTIC AIRCRAFT CORP.,S-1B2,0,PERS,VMC,8,0,0,17
57.790397,-152.400543,CESSNA,OTHER,0,PERS,VMC,8,0,1,19
58.819671,-157.859115,LUSCOMBE,OTHER,0,PERS,VMC,8,0,1,16
56.729808,-135.000534,DE HAVILLAND,OTHER,0,UNK,Unknown,8,1,0,6
0.0,0.0,PIPER,PA-18-150,0,PERS,VMC,8,0,0,20
0.0,0.0,CESSNA,402B,0,UNK,IMC,8,1,0,20
0.0,0.0,PIPER,PA-12,0,PERS,VMC,8,0,0,18
63.17955,-143.099121,PIPER,PA-18-150,0,UNK,VMC,8,0,0,15
60.790065,-161.420501,PIPER,PA-32,0,UNK,VMC,8,0,1,13
60.489295,-149.820541,ARTIC AIRCRAFT CORP.,S-1B2,0,PERS,VMC,8,1,0,18
0.0,0.0,PIPER,PA-18,0,PERS,VMC,8,0,0,16
60.490215,-149.820907,CESSNA,207A,0,UNK,VMC,8,0,0,14
64.739646,-156.850448,PIPER,PA-12,0,INST,VMC,8,0,0,9
56.300182,-158.359405,CESSNA,172,0,PERS,VMC,8,0,0,23
0.0,0.0,TAYLORCRAFT,OTHER,0,PERS,VMC,8,0,0,22
63.700679,-144.890213,PIPER,PA-18,0,PERS,VMC,8,0,0,21
61.149047,-146.81015,PIPER,PA-18,0,PERS,VMC,7,0,0,19
55.609027,-131.580017,CESSNA,185,0,UNK,VMC,7,1,0,15
57.499195,-157.279861,PIPER,PA-28-140,0,PERS,VMC,7,0,0,14
0.0,0.0,PIPER,PA-14,0,PERS,VMC,7,0,0,18
61.16019,-149.990509,FAIRCHILD,OTHER,0,UNK,VMC,7,0,1,18
62.999351,-141.690948,CESSNA,180A,0,PERS,VMC,7,0,1,11
61.160858,-149.990386,PIPER,PA-18,0,PERS,VMC,7,0,1,11
55.259777,-160.660308,PIPER,PA-32,0,PERS,VMC,7,1,1,16
63.809036,-152.250991,CESSNA,U206F,0,PERS,VMC,7,1,0,13
58.819808,-157.859375,CESSNA,207A,0,UNK,VMC,7,1,1,10
58.819931,-157.859771,PIPER,PA-32-300,0,UNK,VMC,7,1,1,12
67.240127,-152.270828,CESSNA,185,0,BUS,VMC,7,0,0,20
59.850601,-154.560241,PIPER,PA-12,0,PERS,VMC,7,0,0,14
61.62054,-148.979385,OTHER,OTHER,1,INST,VMC,7,0,1,19
56.410266,-131.60939,DE HAVILLAND,DHC-3,0,POSI,IMC,7,0,0,13
59.160568,-135.859359,ENSTROM,F-28F,0,PERS,VMC,7,0,1,9
64.76934,-147.329925,PIPER,PA-22,0,PERS,VMC,7,0,1,18
0.0,0.0,CESSNA,A185F,0,PERS,VMC,7,0,0,14
61.159965,-149.990859,CESSNA,170B,0,PERS,VMC,7,0,1,11
0.0,0.0,BELLANCA,7GCBC,0,PERS,VMC,7,0,0,23
61.179912,-149.880523,CESSNA,170B,0,PERS,VMC,7,0,1,14
58.200881,-157.410812,MAULE,OTHER,0,PERS,VMC,7,1,0,11
0.0,0.0,HUGHES,369D,0,UNK,VMC,7,0,0,20
63.610706,-154.780563,PIPER,PA-18A,0,PERS,VMC,7,1,0,14
60.849822,-148.029434,CESSNA,185,0,PERS,IMC,7,1,0,10
58.800567,-156.900588,CESSNA,206,0,BUS,IMC,7,1,0,23
61.5391,-166.1194,PIPER,PA-32,0,BUS,VMC,6,0,1,19
63.680206,-150.029907,CESSNA,172,0,PERS,VMC,6,0,1,16
64.300758,-149.149871,HELIO,H-295,0,PERS,VMC,6,0,1,11
64.010032,-144.680175,CHAMPION,7GCB,0,PERS,VMC,6,1,1,23
63.610652,-154.779785,PIPER,PA-20,0,PERS,VMC,6,0,1,23
66.020545,-165.910522,PIPER,PA-18-150,0,PERS,IMC,6,0,0,16
60.659202,-150.900772,CESSNA,172,0,PERS,IMC,6,1,0,7
0.0,0.0,CESSNA,185F,0,UNK,VMC,6,0,0,8
0.0,0.0,CESSNA,180H,0,PERS,VMC,6,0,0,13
0.0,0.0,CHAMPION,7ECA,0,PERS,VMC,6,0,0,12
60.809745,-161.84909,PIPER,PA-16,0,BUS,VMC,6,0,1,13
0.0,0.0,CESSNA,U206,0,BUS,VMC,6,1,0,23
61.219684,-149.850875,PIPER,PA-14,0,PERS,VMC,6,0,1,15
60.369941,-166.269348,ROBINSON,OTHER,0,OWRK,VMC,6,0,0,16
64.809303,-147.720123,CHAMPION,7AC,0,PERS,Unknown,6,1,0,4
61.409076,-149.170364,DE HAVILLAND,DHC-2,0,PERS,VMC,6,1,1,13
0.0,0.0,GRUMMAN,OTHER,0,PERS,VMC,6,0,1,21
0.0,0.0,CESSNA,172N,0,PERS,VMC,6,1,0,19
64.429496,-141.21965,DE HAVILLAND,DHC-3,0,UNK,VMC,6,0,1,16
61.409301,-149.169754,CESSNA,206,0,PERS,VMC,6,0,1,16
58.819953,-157.860946,CESSNA,206,0,OWRK,VMC,5,1,0,19
61.18914,-149.940658,DE HAVILLAND,DHC-2,0,PERS,VMC,5,1,1,21
56.959243,-158.580688,PIPER,PA-32-301,0,UNK,VMC,5,0,1,14
0.0,0.0,CESSNA,OTHER,0,PERS,VMC,5,1,0,12
61.930664,-151.730819,PIPER,PA-32-260,0,UNK,VMC,5,1,0,9
59.210464,-160.539077,PIPER,PA-18,0,BUS,VMC,5,0,0,9
0.0,0.0,PIPER,PA-18,0,PERS,VMC,5,1,1,16
60.410713,-162.64978,CESSNA,185E,0,BUS,VMC,5,0,0,16
61.159439,-149.989456,CESSNA,U206,0,PERS,VMC,5,0,1,8
57.789886,-152.400039,PIPER,PA-22-160,0,PERS,IMC,5,0,1,15
0.0,0.0,CESSNA,185F,0,UNK,VMC,5,1,1,10
67.239128,-161.189865,CESSNA,150L,0,PERS,VMC,5,1,0,23
57.59069,-153.909378,PIPER,PA-18-150,0,BUS,VMC,5,1,0,15
61.080593,-151.159378,BEECH,OTHER,0,FERY,IMC,4,1,0,13
64.80928,-147.719558,CESSNA,180,0,PERS,VMC,4,0,1,20
60.659011,-150.899185,CESSNA,OTHER,0,INST,VMC,4,0,1,10
63.010906,-149.400085,CESSNA,206,0,UNK,VMC,4,0,1,18
65.469734,-145.190551,AEROSPATIALE,OTHER,0,BUS,VMC,4,1,0,17
61.620101,-148.979614,PIPER,PA-18-150,0,PERS,VMC,4,1,1,15
64.809181,-147.720321,CESSNA,185,0,PERS,VMC,4,0,1,13
62.450439,-149.790649,AERONCA,OTHER,0,PERS,VMC,4,0,0,17
0.0,0.0,CESSNA,207A,0,UNK,VMC,4,0,0,15
56.729209,-135.000488,HUGHES,OTHER,0,OWRK,VMC,4,0,0,6
62.100429,-145.529067,PIPER,PA-14,0,PERS,VMC,4,0,0,11
61.219985,-149.850921,CHAMPION,7EC,0,PERS,VMC,3,0,1,16
70.099555,-149.869567,PIPER,PA-22,0,PERS,VMC,3,0,0,20
63.180335,-143.100112,CESSNA,177,0,PERS,VMC,3,0,1,20
65.030914,-154.910812,CESSNA,207,0,UNK,VMC,3,0,1,12
0.0,0.0,PIPER,PA-18,0,PERS,Unknown,3,0,0,14
0.0,0.0,CESSNA,185F,0,PERS,VMC,3,0,0,13
64.710372,-164.620025,BEECH,OTHER,0,PERS,VMC,3,1,0,0
0.0,0.0,CESSNA,152,0,PERS,VMC,3,0,1,11
61.410106,-149.17012,CESSNA,152,0,INST,VMC,3,0,1,21
63.610507,-154.779922,CESSNA,A185E,0,PERS,VMC,3,1,0,12
60.370731,-166.270843,CESSNA,OTHER,0,BUS,VMC,2,0,1,15
59.930038,-164.060653,PIPER,PA-32-300,0,UNK,IMC,2,0,1,10
63.680809,-150.029495,CESSNA,170,0,PERS,VMC,2,0,0,10
0.0,0.0,CESSNA,180,0,PERS,VMC,2,0,1,15
65.340873,-166.509155,CESSNA,207,0,UNK,VMC,2,0,1,17
61.410209,-149.169342,CESSNA,172,0,INST,VMC,2,0,1,14
55.610095,-131.580932,BEECH,OTHER,0,PERS,IMC,2,1,1,14
55.220745,-162.780349,PIPER,PA-32-300,0,UNK,IMC,1,1,0,12
59.850086,-154.560317,CESSNA,172,0,PERS,IMC,1,1,0,19
61.180137,-149.879364,PIPER,PA-28,0,PERS,VMC,1,1,1,13
56.30075,-158.359222,CESSNA,OTHER,0,INST,VMC,1,0,1,12
58.579284,-134.770278,PIPER,PA-28-140,0,PERS,VMC,1,1,0,12
61.889373,-149.730926,CESSNA,172,0,PERS,VMC,1,0,1,11
0.0,0.0,CESSNA,207,0,UNK,VMC,1,0,1,18
60.659923,-150.900588,PIPER,PA-31-350,0,UNK,VMC,12,1,1,7
60.810405,-161.8497,CESSNA,208,0,UNK,VMC,12,1,1,12
67.079933,-157.900146,CESSNA,207A,0,UNK,IMC,12,1,0,22
61.159141,-149.990615,CESSNA,402B,0,UNK,VMC,12,1,1,16
55.139202,-131.489349,DE HAVILLAND,OTHER,0,UNK,VMC,12,1,1,14
