feature,coefficient
city_IGIUGIG,-0.0004130861759636732
city_IGUSHIK,-0.0002003880451171453
city_ILIAMNA,0.0005532102139964805
city_ILIAMNA BAY,0.0005089929909437607
city_ILLIAMNA,-0.00019962234780515433
city_IOWA RIDGE,0.00021489789009300825
city_ISLAND LAKE,0.0005033410886117613
city_IVANOF BAY,-0.00020376248609633836
city_IVISHAK RIVER,-0.00020089155029318496
city_Igiugig,-0.0002628581550025039
city_Iliamna,-0.00012451857354475813
city_Ilimana,-0.0002055780808424557
city_Illiamna,-0.0003982422435077552
city_JAGO RIVER,-0.00020151207646598347
city_JAKOLOK BAY,-0.00020085705496364017
city_JAY CREEK,-0.00019946581457115067
city_JOHNSON GLACIER,0.0005020588634809397
city_JOSEPH VILLAGE,-0.0002019310439940527
city_JUNEAU,0.0007851649007677629
city_Juneau,0.0002660738375934058
city_KAHILTNA GLAC,-0.0002075623304024366
city_KAHILTNA GLAC.,0.0005037572878556271
city_KAHILTNA GLACIE,-0.0002881600506862442
city_KAHILTNA RIVER,-0.00020055006583447765
city_KAHLITNA GLAC,-0.00020189474670135902
city_KAKE,0.0005020450658674132
city_KAKEEN,-0.00019604845159496218
city_KAKHONAK,0.0004889130888732828
city_KAKO MINE STRIP,-0.00020148668573416218
city_KAKTOVIK,-0.00013504429089403045
city_KALSKAG,6.221388651085581e-05
city_KALTAG,0.0004933936530834738
city_KAMISHAK BAY,0.0
city_KANEKTOK RIVER,-0.00020182262567818878
city_KANTISHNA,-0.0003487392376114955
city_KARLUK,5.8830510184077586e-05
city_KASAAN,0.0004941485793742854
city_KASAAN PENNINSU,-0.00020136444043645905
city_KASHVIK BAY,-0.00020250981767683707
city_KASHWITNA,0.0005035841813775002
city_KASHWITNA RIVER,-0.0002002485633517485
city_KASIGLUK,-0.00044569743364697336
city_KASILOF,0.0010415660557075224
city_KASITSNA BAY,-0.00020643635108495568
city_KASSAN,-0.00020069740149287603
city_KASSAN BAY,-0.00020263762194636906
city_KATMAI,-0.0001970926336512925
city_KAVIK,-0.00020329461612174986
city_KAYAK ISLAND,-0.00019947212126999428
city_KELLY RIVER,-0.00020033310627071504
city_KELLY RIVER BAR,-0.0002043182257707077
city_KENAI,0.0006690920480664915
city_KENAI LAKE,-0.00020182656427082795
city_KENNEY LAKE,0.0005006472997344504
city_KENNSINGTON,0.0005064961727205447
city_KETCHIKAN,0.0010982240618445053
city_KETCHIKAN INTL.,0.0004957980609123615
city_KIANA,-5.092457450910951e-05
city_KIANA CREEK,-0.00019982783044328236
city_KIJIK RIVER,0.0005066265812315104
city_KILLEY RIVER,-0.0002005699329921795
city_KING MOUNTAIN,-0.0002021111757212296
city_KING SALMON,-0.0006079085041267227
city_KIPNUK,-0.0002042188500009825
city_KITOI BAY,-0.00020701663481474276
city_KIVALINA,-2.4558879841300952e-05
city_KLAWOCK,0.0004935072185342311
